Thunder Bay, (63200) Hourly, Nitrogen oxides (NOx) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Thunder Bay (63200),,,,,,,,,,,,,,,,,,,,,,,,,
Address,615 James St. S., MTO,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.374049,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-89.289658,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 191 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air intake height,3 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Nitrogen Oxides (nitrogen oxides NOx),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, parts per billion (ppb),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
63200,Nitrogen Oxides,2024-12-13,3.7,2.7,2.9,2.6,3.6,4.5,5.6,10.8,16,19.5,11.9,8.6,6.4,7.5,9,11.8,28.3,42.5,59.2,80.2,40.6,20.5,14.4,16.2
63200,Nitrogen Oxides,2024-12-14,25.8,29.4,21.1,4.2,3.5,4.3,8.3,5,8.8,6,4.7,5.6,5.4,4.1,4.6,4.9,4.8,8.8,16.4,15.5,9,13.3,15.1,9.8
63200,Nitrogen Oxides,2024-12-15,7.9,4.4,7.4,7.3,8.8,17.7,13.4,17.5,22.5,15.5,13.4,8,5.7,6.6,6.8,8.2,5.6,5.9,6.6,9.4,15.4,11.5,7.7,6.2
63200,Nitrogen Oxides,2024-12-16,3.8,4.4,6.6,9999,6.9,7.4,7.6,7.3,13.6,11.7,19.9,17.6,20.5,13.4,17,8.9,22.3,12.9,4.5,3.1,4.8,4.5,6.1,4.3
63200,Nitrogen Oxides,2024-12-17,3.2,2.1,1.8,1.8,1.6,1.2,1.6,1.6,2.1,3.5,4.4,3,4.7,2.4,2.2,3.4,3.6,2.6,2.9,3.1,3.8,2.1,1.5,1.3
63200,Nitrogen Oxides,2024-12-18,1.5,1.5,1.3,3.1,2.2,1.3,2.1,2.4,2.8,3.4,3.3,3.1,3.1,4.3,3.4,3,3.2,5.1,11.9,8.7,6.3,6.7,3.3,3.6
63200,Nitrogen Oxides,2024-12-19,3.7,7.2,6.4,8.9,9.3,16.9,14.1,20.3,14.1,19.1,11.3,11.6,15.5,19.4,24.9,17.8,13.4,10.6,8,10.1,7.1,8.9,5.9,4.4
63200,Nitrogen Oxides,2024-12-20,3.7,2.6,3.4,4.5,4.7,4.7,8.2,7.3,10.3,11,7.1,6.1,5.8,4.6,3.2,3.6,3.5,3.1,4.3,3.5,3.9,7.8,9.6,4.8
63200,Nitrogen Oxides,2024-12-21,4.6,4.8,4.4,4.1,3.3,5,9.7,8.1,9.1,7,8.8,6.3,7.1,5.7,5.4,9.4,20.5,43.4,50.7,40.3,27.6,24.5,30,15.3
63200,Nitrogen Oxides,2024-12-22,8.2,9.3,10.7,21.7,19.1,33.9,35.9,32,32.1,34.5,62,77,50.9,38.9,24.6,22.3,20.7,11.3,15,20.6,18.9,11.6,6.6,6.1
63200,Nitrogen Oxides,2024-12-23,8,7.2,5.4,9999,6.8,9.1,6.3,7.4,5.2,5.6,3.4,2.8,24.2,15.4,3,2.9,4,5.2,4.1,3,4.5,3.1,3.2,2.1
63200,Nitrogen Oxides,2024-12-24,2.2,1.8,2.3,2.3,3.6,2.5,2.9,2.8,5.1,8.2,10.8,9.8,6.9,9.8,10.9,16.7,29.2,39.9,38.6,22.1,32.5,42.2,38.2,30.1
63200,Nitrogen Oxides,2024-12-25,30.6,38.9,25.7,18.8,9.4,5.4,4.2,4.3,7.6,4.8,4.9,3.3,3.2,2.4,2.3,3.4,19.1,14.6,16.8,27.6,24.4,14.6,9.7,10.1
63200,Nitrogen Oxides,2024-12-26,13.2,9.8,13.7,13.5,10.3,13.1,7.7,13.4,13.9,10.4,7.7,5.4,2.5,6.3,7.6,4.8,6.2,7.5,7.2,13.8,18.3,15.6,4.8,8.2
63200,Nitrogen Oxides,2024-12-27,16.8,5,13.5,14.3,17,28.7,14.9,17.6,13.6,27.6,26.6,21.2,9.9,11.4,11.5,8.1,11.3,10,13.5,12.8,12.7,9.6,5.8,6.6
